archivo,columna,ground_truth,detectado,CER,WER,,"NOTA: Este código se ejecuto en Visual Studio Code y tardó una duracion de 1 hora 17 minutos en procesar el data set completo, ",,,,,,,
301.png,COL_2,2100620550,2100620550,0,0,,,,,,,,,
301.png,COL_3,9039972363,9039972363,0,0,,,,,,,,,
42.jpg,COL_1,5665776452,5665776452,0,0,,,,,,,,,
42.jpg,COL_2,6614194876,6614194876,0,0,,,,,,,,,
42.jpg,COL_3,3187603166,,1,1,,,,,,,,,
base64decoded (46).png,COL_1,4658999788,4658999788,0,0,,,,,,,,,
base64decoded (46).png,COL_2,5011961541,5011961541,0,0,,,,,,,,,
base64decoded (46).png,COL_3,6152755286,6152755286,0,0,,,,,,,,,
base64decoded - 2026-01-21T161630.380.png,COL_1,6558517493,6558517493,0,0,,,,,,,,,
base64decoded - 2026-01-21T161630.380.png,COL_2,1110600562,1110600562,0,0,,,,,,,,,
base64decoded - 2026-01-21T161630.380.png,COL_3,7134971438,7134971438,0,0,,,,,,,,,
113.png,COL_1,7158329560,7158329560,0,0,,,,,,,,,
113.png,COL_2,9013363540,9013363540,0,0,,,,,,,,,
113.png,COL_3,8152354088,8152354088,0,0,,,,,,,,,
base64decoded - 2026-01-21T162123.123.png,COL_1,5953202600,5953202600,0,0,,,,,,,,,
base64decoded - 2026-01-21T162123.123.png,COL_2,5131001598,5131001598,0,0,,,,,,,,,
base64decoded - 2026-01-21T162123.123.png,COL_3,9333411767,9333411767,0,0,,,,,,,,,
base64decoded (45).png,COL_1,9482516392,9482516392,0,0,,,,,,,,,
base64decoded (45).png,COL_2,7600720852,7600720852,0,0,,,,,,,,,
base64decoded (45).png,COL_3,7039902973,7039902973,0,0,,,,,,,,,
base64decoded - 2026-01-21T162112.844.jpeg,COL_1,4484983687,4484983687,0,0,,,,,,,,,
base64decoded - 2026-01-21T162112.844.jpeg,COL_2,5646766856,5646766856,0,0,,,,,,,,,
base64decoded - 2026-01-21T162112.844.jpeg,COL_3,5486002630,5486002630,0,0,,,,,,,,,
base64decoded - 2026-01-21T155855.162.png,COL_1,1550895312,1550895312,0,0,,,,,,,,,
base64decoded - 2026-01-21T155855.162.png,COL_2,7000930523,7000930523,0,0,,,,,,,,,
base64decoded - 2026-01-21T155855.162.png,COL_3,6038957045,6038957045,0,0,,,,,,,,,
151.png,COL_1,6673812793,6673812793,0,0,,,,,,,,,
151.png,COL_2,5131201799,5131201799,0,0,,,,,,,,,
151.png,COL_3,0353729454,0353729454,0,0,,,,,,,,,
313.png,COL_1,7151597410,7151597410,0,0,,,,,,,,,
313.png,COL_2,1110600562,1110600562,0,0,,,,,,,,,
313.png,COL_3,8134977749,8134977749,0,0,,,,,,,,,
316.png,COL_1,1734217431,1734217431,0,0,,,,,,,,,
316.png,COL_2,1104234326,1104234326,0,0,,,,,,,,,
316.png,COL_3,4088640898,4088640898,0,0,,,,,,,,,
93.png,COL_1,3836653597,3836653597,0,0,,,,,,,,,
93.png,COL_2,9041561351,9041561351,0,0,,,,,,,,,
93.png,COL_3,2456198087,2456198087,0,0,,,,,,,,,
base64decoded (84).png,COL_1,2056067715,2056067715,0,0,,,,,,,,,
base64decoded (84).png,COL_2,7361251516,7361251516,0,0,,,,,,,,,
base64decoded (84).png,COL_3,8670236067,8670236067,0,0,,,,,,,,,
base64decoded - 2026-01-21T153648.361.png,COL_1,7953972234,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153648.361.png,COL_2,1130000591,1130005910,0.2,1,,,,,,,,,
base64decoded - 2026-01-21T153648.361.png,COL_3,9343818719,9343818719,0,0,,,,,,,,,
305.png,COL_1,6152200003,6152200003,0,0,,,,,,,,,
305.png,COL_2,7313890541,7313890541,0,0,,,,,,,,,
305.png,COL_3,0141833965,0141833965,0,0,,,,,,,,,
base64decoded - 2026-01-21T155744.056.png,COL_1,1657536656,1657536656,0,0,,,,,,,,,
base64decoded - 2026-01-21T155744.056.png,COL_2,6006926555,6006926555,0,0,,,,,,,,,
base64decoded - 2026-01-21T155744.056.png,COL_3,2089059568,2089059568,0,0,,,,,,,,,
base64decoded - 2026-01-21T155930.685.png,COL_1,4258797328,4258797328,0,0,,,,,,,,,
base64decoded - 2026-01-21T155930.685.png,COL_2,3161051511,3161051511,0,0,,,,,,,,,
base64decoded - 2026-01-21T155930.685.png,COL_3,9630477711,9630477711,0,0,,,,,,,,,
base64decoded - 2026-01-21T160819.347.png,COL_1,9530424138,9530424138,0,0,,,,,,,,,
base64decoded - 2026-01-21T160819.347.png,COL_2,5111791376,5111791376,0,0,,,,,,,,,
base64decoded - 2026-01-21T160819.347.png,COL_3,4177246570,4177246570,0,0,,,,,,,,,
base64decoded - 2026-01-21T152941.656.png,COL_1,1053442150,1053442150,0,0,,,,,,,,,
base64decoded - 2026-01-21T152941.656.png,COL_2,5331201591,5331201591,0,0,,,,,,,,,
base64decoded - 2026-01-21T152941.656.png,COL_3,8333439732,8333439732,0,0,,,,,,,,,
base64decoded - 2026-01-21T154919.829.png,COL_1,3270447363,3270447363,0,0,,,,,,,,,
base64decoded - 2026-01-21T154919.829.png,COL_2,1113903765,1113903765,0,0,,,,,,,,,
base64decoded - 2026-01-21T154919.829.png,COL_3,0154322922,0154322922,0,0,,,,,,,,,
base64decoded (70).png,COL_1,0405479136,0405479136,0,0,,,,,,,,,
base64decoded (70).png,COL_2,0001961472,0001961472,0,0,,,,,,,,,
base64decoded (70).png,COL_3,3055184732,3055184732,0,0,,,,,,,,,
56.png,COL_1,5451760536,5451760536,0,0,,,,,,,,,
56.png,COL_2,4114794544,4114794544,0,0,,,,,,,,,
56.png,COL_3,9181674179,9181674179,0,0,,,,,,,,,
base64decoded - 2026-01-21T161000.148.png,COL_1,7618175662,7618175662,0,0,,,,,,,,,
base64decoded - 2026-01-21T161000.148.png,COL_2,4140260754,4140260754,0,0,,,,,,,,,
base64decoded - 2026-01-21T161000.148.png,COL_3,6456520069,6456520069,0,0,,,,,,,,,
48.png,COL_1,7278679178,7278679178,0,0,,,,,,,,,
48.png,COL_2,5101461777,5101461777,0,0,,,,,,,,,
48.png,COL_3,6075222055,6075222055,0,0,,,,,,,,,
393.png,COL_1,4056773158,4056773158,0,0,,,,,,,,,
393.png,COL_2,9141061559,9141061559,0,0,,,,,,,,,
393.png,COL_3,8456779063,8456779063,0,0,,,,,,,,,
base64decoded - 2026-01-21T162301.177.png,COL_1,5854363367,5854363367,0,0,,,,,,,,,
base64decoded - 2026-01-21T162301.177.png,COL_2,0043661553,0043661553,0,0,,,,,,,,,
base64decoded - 2026-01-21T162301.177.png,COL_3,6436453303,6436453303,0,0,,,,,,,,,
base64decoded (5).png,COL_1,4937116131,4937116131,0,0,,,,,,,,,
base64decoded (5).png,COL_2,2001621352,,1,1,,,,,,,,,
base64decoded (5).png,COL_3,2059193379,2059193379,0,0,,,,,,,,,
194.png,COL_1,5084723181,5084723181,0,0,,,,,,,,,
194.png,COL_2,7441761851,7441761851,0,0,,,,,,,,,
194.png,COL_3,1456161028,1456161028,0,0,,,,,,,,,
base64decoded - 2026-01-21T160249.457.png,COL_1,5932700111,5932700111,0,0,,,,,,,,,
base64decoded - 2026-01-21T160249.457.png,COL_2,8111791345,8111791345,0,0,,,,,,,,,
base64decoded - 2026-01-21T160249.457.png,COL_3,0151149473,0151149473,0,0,,,,,,,,,
base64decoded - 2026-01-21T163848.653.png,COL_1,3258477160,3258477160,0,0,,,,,,,,,
base64decoded - 2026-01-21T163848.653.png,COL_2,1015601562,1015601562,0,0,,,,,,,,,
base64decoded - 2026-01-21T163848.653.png,COL_3,6154156121,6154156121,0,0,,,,,,,,,
229.jpeg,COL_1,7678937175,7678937175,0,0,,,,,,,,,
229.jpeg,COL_2,2160457731,2160457731,0,0,,,,,,,,,
229.jpeg,COL_3,6630423023,6630423023,0,0,,,,,,,,,
372.png,COL_1,1974852530,1974852530,0,0,,,,,,,,,
372.png,COL_2,7131201791,7131201791,0,0,,,,,,,,,
372.png,COL_3,6353728938,6353728938,0,0,,,,,,,,,
base64decoded - 2026-01-21T154655.894.png,COL_1,6131629035,6131629035,0,0,,,,,,,,,
base64decoded - 2026-01-21T154655.894.png,COL_2,0010660342,0010660342,0,0,,,,,,,,,
base64decoded - 2026-01-21T154655.894.png,COL_3,5132990697,5132990697,0,0,,,,,,,,,
30.png,COL_1,0571264077,0571264077,0,0,,,,,,,,,
30.png,COL_2,2110490771,2110490771,0,0,,,,,,,,,
30.png,COL_3,6147825987,6147825987,0,0,,,,,,,,,
308.png,COL_1,9478657011,,1,1,,,,,,,,,
308.png,COL_2,7110400764,7110400764,0,0,,,,,,,,,
308.png,COL_3,6144821076,6144821076,0,0,,,,,,,,,
135.png,COL_1,4153657150,4153657150,0,0,,,,,,,,,
135.png,COL_2,8011301561,8011301561,0,0,,,,,,,,,
135.png,COL_3,6134457888,,1,1,,,,,,,,,
199.png,COL_1,1084872364,1084872364,0,0,,,,,,,,,
199.png,COL_2,0630000890,0630000890,0,0,,,,,,,,,
199.png,COL_3,5333905932,5333905932,0,0,,,,,,,,,
